dataset,split,crps,rmse,nll
kin8nm,0,0.03757485747337341,0.068014408675793,-1.2978037595748901
kin8nm,1,0.03736995905637741,0.06820659253393492,-1.3008973598480225
kin8nm,2,0.03542380779981613,0.06393156569172948,-1.357913613319397
kin8nm,3,0.035801734775304794,0.06460192511135336,-1.342232346534729
kin8nm,4,0.03614118695259094,0.06549548285570206,-1.3430275917053223
kin8nm,5,0.03712524473667145,0.06821516698098704,-1.306610107421875
kin8nm,6,0.03710082545876503,0.06879156276008419,-1.3185765743255615
kin8nm,7,0.03518538922071457,0.06331245041738905,-1.3708218336105347
kin8nm,8,0.0355796255171299,0.06473118594594528,-1.3675593137741089
kin8nm,9,0.03620073199272156,0.06606072755784434,-1.3479818105697632
kin8nm,10,0.03669753670692444,0.0667658912453408,-1.3317838907241821
kin8nm,11,0.036571864038705826,0.06748056577352568,-1.3339895009994507
kin8nm,12,0.03835448995232582,0.06963076502069812,-1.280843734741211
kin8nm,13,0.033859092742204666,0.06171383045906829,-1.395285725593567
kin8nm,14,0.037253785878419876,0.06780879502788764,-1.3072772026062012
kin8nm,15,0.035349342972040176,0.06434923164927661,-1.3641791343688965
kin8nm,16,0.0354108102619648,0.06434172699222789,-1.3638736009597778
kin8nm,17,0.03721192479133606,0.06733763258181681,-1.3032163381576538
kin8nm,18,0.03714989870786667,0.06758265300972068,-1.3064439296722412
kin8nm,19,0.03564338758587837,0.06514950802567698,-1.353205680847168
bostonHousing,0,1.2502857446670532,2.3976378459106003,2.189755439758301
bostonHousing,1,1.3658199310302734,2.5315951830189625,2.341310739517212
bostonHousing,2,1.1824532747268677,2.2134595309707747,2.1483120918273926
bostonHousing,3,1.2361148595809937,2.208570851442413,2.2223849296569824
bostonHousing,4,1.5668774843215942,3.6330511199353466,2.288254499435425
bostonHousing,5,1.1778552532196045,2.1563250763580197,2.161729097366333
bostonHousing,6,1.1026943922042847,1.9584935981698448,2.093564033508301
bostonHousing,7,1.4768524169921875,3.328684728414393,2.3457822799682617
bostonHousing,8,1.883779525756836,3.2760809010075267,2.7433114051818848
bostonHousing,9,1.9474714994430542,5.13243847185316,2.41253662109375
bostonHousing,10,1.9206974506378174,3.6329520250004115,2.6994717121124268
bostonHousing,11,0.9708420634269714,1.865136013133735,1.9224385023117065
bostonHousing,12,1.139725923538208,2.11816811462268,2.0665340423583984
bostonHousing,13,1.6182758808135986,3.2281004263135498,2.3764166831970215
bostonHousing,14,1.2133017778396606,2.210894149517035,2.1546177864074707
bostonHousing,15,1.185024380683899,2.172121102639927,2.1122982501983643
bostonHousing,16,1.852951169013977,3.518516063875231,2.6936376094818115
bostonHousing,17,1.6495883464813232,3.2833920707547875,2.534519672393799
bostonHousing,18,1.4043983221054077,2.7121643456425457,2.2615063190460205
bostonHousing,19,2.724174976348877,6.208350298898886,2.856431722640991
wine-quality-red,0,0.3554175794124603,0.6516112823886505,0.9360712170600891
wine-quality-red,1,0.3431139886379242,0.6130035403353217,0.9148709177970886
wine-quality-red,2,0.3835529685020447,0.7180422325013252,1.0047531127929688
wine-quality-red,3,0.33437594771385193,0.6362066725571957,0.7244958281517029
wine-quality-red,4,0.3181891143321991,0.588452219847337,0.703744113445282
wine-quality-red,5,0.34941479563713074,0.6463439650630902,0.9609773755073547
wine-quality-red,6,0.37251415848731995,0.6967797175729864,0.8916583061218262
wine-quality-red,7,0.3854830265045166,0.7009077291845937,1.1080090999603271
wine-quality-red,8,0.3260575234889984,0.5901156676592212,0.9057450294494629
wine-quality-red,9,0.35658717155456543,0.655314118761238,0.9285984039306641
wine-quality-red,10,0.3730079233646393,0.6781860956893414,0.9012714624404907
wine-quality-red,11,0.38206663727760315,0.6728353069318367,1.0735893249511719
wine-quality-red,12,0.36796244978904724,0.6782738025733591,1.0310970544815063
wine-quality-red,13,0.3511321246623993,0.6437410076216978,0.9531164169311523
wine-quality-red,14,0.339663565158844,0.6302157919155997,0.8362306952476501
wine-quality-red,15,0.3182232081890106,0.5699975960245803,0.8753896951675415
wine-quality-red,16,0.3371867835521698,0.6269915084735372,0.8177215456962585
wine-quality-red,17,0.33908429741859436,0.6176123545050249,0.9204155802726746
wine-quality-red,18,0.36312419176101685,0.6583654277157067,0.9035884737968445
wine-quality-red,19,0.3601062595844269,0.6590938936139041,1.008585810661316
power-plant,0,1.9764699935913086,3.873105601270922,2.7115936279296875
power-plant,1,1.8903759717941284,3.5252051814539955,2.6024322509765625
power-plant,2,1.9232709407806396,3.7726902192166984,2.6136674880981445
power-plant,3,2.080338716506958,4.088225152789697,2.6945226192474365
power-plant,4,2.0668210983276367,3.908653313417206,2.727834463119507
power-plant,5,1.9076710939407349,3.6401958949436297,2.6229965686798096
power-plant,6,2.004443645477295,3.7327627109226604,2.6657769680023193
power-plant,7,1.9641021490097046,3.5983271102769008,2.6496241092681885
power-plant,8,2.0337815284729004,4.035000734388245,2.680492639541626
power-plant,9,1.9997395277023315,3.724090972174386,2.6813766956329346
power-plant,10,1.941117286682129,3.646709416805468,2.62943172454834
power-plant,11,2.0719757080078125,4.004561684158026,2.6931300163269043
power-plant,12,1.910241961479187,3.5754520477250225,2.6148669719696045
power-plant,13,2.0449392795562744,3.8857143311941322,2.6924149990081787
power-plant,14,2.018541097640991,3.7672723356335784,2.6622815132141113
power-plant,15,1.9920566082000732,3.6625034944172614,2.6728315353393555
power-plant,16,2.000711679458618,3.7504260774789677,2.6710574626922607
power-plant,17,1.9623624086380005,3.700025847061193,2.640390396118164
power-plant,18,2.001450300216675,3.906701267879047,2.6499695777893066
power-plant,19,2.042931318283081,4.115026033302917,2.671786069869995
concrete,0,3.075096607208252,5.713813026496213,3.238373041152954
concrete,1,3.1850831508636475,6.065766074158008,3.1415939331054688
concrete,2,2.961313247680664,5.4027356318007,3.1522669792175293
concrete,3,3.3296151161193848,6.153435233041486,3.258779525756836
concrete,4,3.5860507488250732,6.473363143637494,3.571324110031128
concrete,5,2.5034449100494385,4.630882646042858,3.004765510559082
concrete,6,2.9783520698547363,5.802950325731744,3.1690289974212646
concrete,7,2.600957155227661,5.351342412502187,3.174626588821411
concrete,8,2.5598976612091064,4.9595528179517085,2.9295494556427
concrete,9,2.704005002975464,5.014128750000546,3.0073812007904053
concrete,10,2.2906904220581055,4.3879386313084305,2.8096461296081543
concrete,11,2.4828040599823,4.835791960022188,2.9036664962768555
concrete,12,2.5486276149749756,4.955074468182037,3.020967960357666
concrete,13,2.7464332580566406,5.096476193934091,3.0200836658477783
concrete,14,3.0850977897644043,5.814362914462273,3.1862595081329346
concrete,15,2.5253636837005615,5.028786002572387,2.859039068222046
concrete,16,3.2348108291625977,5.813366240895308,3.2122888565063477
concrete,17,3.0411057472229004,5.653505787168426,3.109895706176758
concrete,18,3.0475423336029053,6.108120450434137,3.0849967002868652
concrete,19,2.7521424293518066,5.628488433812452,3.0141992568969727
yacht,0,0.12894532084465027,0.31147265842542565,-0.3006736934185028
yacht,1,0.36174696683883667,1.1324018062775225,0.1704903244972229
yacht,2,0.167868971824646,0.3674463820431045,-0.10340549051761627
yacht,3,0.35469529032707214,0.8773491523827714,0.34218350052833557
yacht,4,0.14165616035461426,0.39945123774625263,-0.5129640698432922
yacht,5,0.28004348278045654,0.9922781775181931,-0.03190428018569946
yacht,6,0.10359587520360947,0.2354457714155956,-0.5799668431282043
yacht,7,0.22289687395095825,0.7338952059581801,-0.15983347594738007
yacht,8,0.12218856811523438,0.33111301684702327,-0.539775013923645
yacht,9,0.10138111561536789,0.23096795086521765,-0.6018296480178833
yacht,10,0.20634624361991882,0.436175845902078,0.026796648278832436
yacht,11,0.3545938730239868,1.07160075824977,0.23674210906028748
yacht,12,0.4727228283882141,1.4081003942595947,0.3485558331012726
yacht,13,0.31293025612831116,0.8052200851142152,0.19093704223632812
yacht,14,0.34624001383781433,1.023419794992371,-0.00018310546875
yacht,15,0.174282506108284,0.4861885851097527,-0.17836302518844604
yacht,16,0.11082208901643753,0.22352324221130737,-0.4602733552455902
yacht,17,0.3020441234111786,0.9350034851886441,0.05545796826481819
yacht,18,0.4621370732784271,1.5319701856147288,0.22288408875465393
yacht,19,0.5429883599281311,1.5423694074303507,0.31349319219589233
naval-propulsion-plant,0,0.00017935557116288692,0.00031071470834086846,-6.542812347412109
naval-propulsion-plant,1,0.00020474300254136324,0.0003756827755847208,-6.502871513366699
naval-propulsion-plant,2,0.0001539926161058247,0.0002618557479024013,-6.6794753074646
naval-propulsion-plant,3,0.00014995200035627931,0.0002738247241549244,-6.725771903991699
naval-propulsion-plant,4,0.0001735062978696078,0.00030670144377426206,-6.615436553955078
naval-propulsion-plant,5,0.00014951045159250498,0.00023712055948000836,-6.687074184417725
naval-propulsion-plant,6,0.00023152062203735113,0.00039824100181607254,-6.304112911224365
naval-propulsion-plant,7,0.0002122409932781011,0.0003964395033452203,-6.478145599365234
naval-propulsion-plant,8,0.00017181212024297565,0.0002806538863189554,-6.5517988204956055
naval-propulsion-plant,9,0.00023293669801205397,0.0004022033099124339,-6.284773826599121
naval-propulsion-plant,10,0.00014681120228487998,0.00025718040115189304,-6.793666839599609
naval-propulsion-plant,11,0.00017334769654553384,0.00030120677501981253,-6.5954132080078125
naval-propulsion-plant,12,0.00016793858958408237,0.00027769571798917246,-6.590155124664307
naval-propulsion-plant,13,0.0001718653948046267,0.00031889682595767047,-6.645157814025879
naval-propulsion-plant,14,0.00015979808813426644,0.0002805293223739527,-6.727774143218994
naval-propulsion-plant,15,0.0001969266013475135,0.0003260452197218007,-6.438894271850586
naval-propulsion-plant,16,0.00014303890930023044,0.00022761052685950456,-6.741888523101807
naval-propulsion-plant,17,0.00016941441572271287,0.000281058546440244,-6.567784786224365
naval-propulsion-plant,18,0.00019694474758580327,0.0003518269064012539,-6.5022478103637695
naval-propulsion-plant,19,0.000247541640419513,0.0004846925400820603,-6.346587181091309
energy,0,0.17801347374916077,0.34308788081412167,0.22577905654907227
energy,1,0.23960046470165253,0.5170405349059144,0.5560498833656311
energy,2,0.1646023839712143,0.3113700943709332,0.14012819528579712
energy,3,0.23505839705467224,0.45901190492570604,0.47512286901474
energy,4,0.2518530488014221,0.4902267911407993,0.6139023303985596
energy,5,0.25984060764312744,0.49791495876205555,0.5174403786659241
energy,6,0.22182142734527588,0.41896435887717376,0.3987894058227539
energy,7,0.21176652610301971,0.4042108785233707,0.3848561942577362
energy,8,0.22684572637081146,0.5059859953193718,0.634135365486145
energy,9,0.23762407898902893,0.5015205567787714,0.4263603985309601
energy,10,0.21209944784641266,0.4010249811474855,0.3705717921257019
energy,11,0.19983017444610596,0.39279694413343424,0.35980334877967834
energy,12,0.22009721398353577,0.49437775783517107,0.4447498917579651
energy,13,0.20147402584552765,0.3655512450075817,0.3968469798564911
energy,14,0.25995364785194397,0.4737046492064781,0.6075780391693115
energy,15,0.18120652437210083,0.3435259218735343,0.24609696865081787
energy,16,0.23929834365844727,0.5024634709531968,0.5875200629234314
energy,17,0.2206062227487564,0.41948418095694634,0.46120309829711914
energy,18,0.21979855000972748,0.467273134019116,0.430711030960083
energy,19,0.26525577902793884,0.5026538277503345,0.6084198355674744
protein-tertiary-structure,0,1.7572239637374878,3.7560303838067646,2.2172420024871826
protein-tertiary-structure,1,1.721645712852478,3.692085647631073,2.216320276260376
protein-tertiary-structure,2,1.7550963163375854,3.7636877118001655,2.224961042404175
protein-tertiary-structure,3,1.759447693824768,3.740616948653681,2.2303643226623535
protein-tertiary-structure,4,1.7259366512298584,3.741774502384768,2.2037272453308105
