dataset,split,crps,rmse,nll
concrete,6,2.8999624252319336,6.042080183237709,3.0170187950134277
concrete,7,2.709645986557007,5.4570053853628275,2.911832571029663
concrete,8,2.5371766090393066,5.222921931057826,2.783600091934204
concrete,9,2.5218276977539062,4.768302190510717,2.805617094039917
concrete,10,2.0924232006073,3.9086777123920804,2.713726758956909
concrete,11,2.5692696571350098,5.2574571599951785,2.9022703170776367
concrete,12,2.2796366214752197,4.803911745046865,2.7003204822540283
concrete,13,2.4347176551818848,4.591112067115916,2.7951748371124268
concrete,14,2.926522970199585,6.199374739589891,3.0443003177642822
concrete,15,2.0606119632720947,4.583927162310732,2.672339677810669
concrete,16,2.6812665462493896,5.213210769604497,2.9365828037261963
concrete,17,2.7052810192108154,5.572604484964782,2.957021713256836
concrete,18,2.903810739517212,6.143828122019684,3.0785861015319824
concrete,19,2.5779247283935547,4.944929303935785,2.886557102203369
yacht,0,0.16569042205810547,0.3506545634564442,0.7635483145713806
yacht,1,0.3696563243865967,1.1583024958523953,1.0049885511398315
yacht,2,0.21387654542922974,0.5002774720376649,0.845801055431366
yacht,3,0.35624316334724426,1.108309650646151,1.0110819339752197
yacht,4,0.3997417390346527,1.4369035395591734,1.0102733373641968
yacht,5,0.34960421919822693,1.789566368878225,0.8399369716644287
yacht,6,0.11133487522602081,0.22736151976468721,0.9241248965263367
yacht,7,0.3283568322658539,0.9383714757984999,0.8577027916908264
yacht,8,0.31106361746788025,0.7920327511335015,0.8601701259613037
yacht,9,0.1581292301416397,0.3489863529153542,0.7238799929618835
yacht,10,0.2809979021549225,0.6247940439389107,0.9441883563995361
yacht,11,0.45196741819381714,1.556996456815967,0.8246412873268127
yacht,12,0.5765366554260254,1.8717404325130398,1.4362093210220337
yacht,13,0.234375,0.7948560757784612,0.735211193561554
yacht,14,0.34255528450012207,0.8414749273326376,1.0401726961135864
yacht,15,0.28325697779655457,1.202248935542723,1.1461368799209595
yacht,16,0.298078715801239,0.9635673760085813,0.8900138139724731
yacht,17,0.28256097435951233,0.8433278758609984,0.9733046293258667
yacht,18,0.5757198929786682,1.866273153356891,0.8816822171211243
yacht,19,0.5637590885162354,1.7902086076707016,0.9563413858413696
naval-propulsion-plant,0,0.00023410470748785883,0.000434431919840167,-5.942579746246338
naval-propulsion-plant,1,0.00021283012756612152,0.0003865869221433285,-5.895684719085693
naval-propulsion-plant,2,0.00018391403136774898,0.0003316489312969455,-5.842983245849609
naval-propulsion-plant,3,0.00018748336879070848,0.0003249069251682774,-5.967096328735352
naval-propulsion-plant,4,0.00019373027316760272,0.0003330081471771538,-5.569546222686768
naval-propulsion-plant,5,0.00019055821758229285,0.00033412678599856335,-5.6160359382629395
naval-propulsion-plant,6,0.0002275859733344987,0.00038926633973959945,-5.6617207527160645
naval-propulsion-plant,7,0.00020471541211009026,0.00038313678353474307,-5.817715167999268
naval-propulsion-plant,8,0.0002914332435466349,0.0005214058429356789,-5.679385662078857
naval-propulsion-plant,9,0.00019812041136901826,0.0003537896339987951,-5.6595001220703125
naval-propulsion-plant,10,0.00020706064242403954,0.00036786333394305513,-5.915040016174316
naval-propulsion-plant,11,0.00018820184050127864,0.00031343884412758,-5.824742794036865
naval-propulsion-plant,12,0.00020404871611390263,0.00036131031849166825,-5.780365943908691
naval-propulsion-plant,13,0.00015641639765817672,0.00026530728414448713,-6.024086952209473
naval-propulsion-plant,14,0.00025678062229417264,0.00048113736150982807,-5.6986613273620605
naval-propulsion-plant,15,0.00023605878232046962,0.00043036404369105905,-5.785909652709961
naval-propulsion-plant,16,0.00016554855392314494,0.0002807297776303207,-5.8904218673706055
naval-propulsion-plant,17,0.00016799589502625167,0.00029051813812617047,-6.206262588500977
naval-propulsion-plant,18,0.00019688333850353956,0.0003475183271414524,-5.957853317260742
naval-propulsion-plant,19,0.00017659951117821038,0.0003190374343565957,-5.848721981048584
energy,0,0.19742433726787567,0.3802351310727166,0.763137936592102
energy,1,0.2612990736961365,0.5654228091439224,0.9552392363548279
energy,2,0.21750666201114655,0.4198266032174067,0.6507737040519714
energy,3,0.22242018580436707,0.4404614219313053,0.7043229341506958
energy,4,0.29327091574668884,0.5757270777152369,0.945216178894043
energy,5,0.2075282782316208,0.41218155866018275,0.6295245289802551
energy,6,0.23291882872581482,0.473522165489625,0.8802540898323059
energy,7,0.31486672163009644,0.6264968828198335,0.9690985679626465
energy,8,0.24757593870162964,0.5345759621803521,0.8839482069015503
energy,9,0.23827175796031952,0.5117331932300921,0.736354410648346
energy,10,0.20752741396427155,0.36746183252332043,0.5725911855697632
energy,11,0.22316525876522064,0.43154811299269147,0.74933260679245
energy,12,0.2233593910932541,0.5050935582091729,0.8046324849128723
energy,13,0.2312300056219101,0.4792071114623392,0.8169530034065247
energy,14,0.2514232397079468,0.46795120524791184,0.7381497025489807
energy,15,0.2028811126947403,0.36585641612539155,0.7891663908958435
energy,16,0.2922714948654175,0.5985369208794248,0.9795361757278442
energy,17,0.2207767367362976,0.4274727007866484,0.6919555068016052
energy,18,0.25972089171409607,0.6056529349467683,0.7721430063247681
energy,19,0.24905851483345032,0.45128945474038834,0.7826777100563049
protein-tertiary-structure,0,1.8141578435897827,3.879865114875947,2.3367574214935303
protein-tertiary-structure,1,1.7269121408462524,3.7422650992166417,2.2999203205108643
protein-tertiary-structure,2,1.731653094291687,3.7432111960572803,2.314089059829712
protein-tertiary-structure,3,1.747331976890564,3.77134605561025,2.3266477584838867
protein-tertiary-structure,4,1.7795326709747314,3.8607783063599204,2.296574831008911
