dataset,split,crps,rmse,nll
wine-quality-red,9,0.3527839183807373,0.6365452161342351,0.9690654873847961
wine-quality-red,10,0.3588336408138275,0.6588252039839746,0.9159359335899353
wine-quality-red,11,0.37443873286247253,0.6527449008314405,1.0539937019348145
wine-quality-red,12,0.3721471130847931,0.6917578670590652,1.040953278541565
wine-quality-red,13,0.3244047164916992,0.6127270423715975,0.7994091510772705
wine-quality-red,14,0.33859509229660034,0.6289361982145412,0.8846067786216736
wine-quality-red,15,0.32371485233306885,0.58432565878572,0.8907972574234009
wine-quality-red,16,0.34436386823654175,0.6348732724978353,0.7927095890045166
wine-quality-red,17,0.33549633622169495,0.6008545065714707,0.8688072562217712
wine-quality-red,18,0.3492325246334076,0.6340937418453348,0.890632152557373
wine-quality-red,19,0.3601667582988739,0.6574514834558495,0.929037868976593
power-plant,0,2.167731285095215,4.16495605958472,2.7551262378692627
power-plant,1,2.0343165397644043,3.7299621557611875,2.6945695877075195
power-plant,2,2.0619146823883057,3.937939694998245,2.685471773147583
power-plant,3,2.1252880096435547,4.1413221240247085,2.7135682106018066
power-plant,4,2.243215560913086,4.186467513148461,2.801680088043213
power-plant,5,2.0755865573883057,3.929182805135734,2.704400062561035
power-plant,6,2.1563780307769775,3.920143626754296,2.765967845916748
power-plant,7,2.133431911468506,3.847617212087813,2.750551462173462
power-plant,8,2.1749424934387207,4.216226911167742,2.7491188049316406
power-plant,9,2.082104444503784,3.871224686980517,2.706955671310425
power-plant,10,2.119947910308838,3.870130740576824,2.730236530303955
power-plant,11,2.142094135284424,4.150902541959013,2.7042484283447266
power-plant,12,2.0149900913238525,3.7258140084187765,2.6807446479797363
power-plant,13,2.131455659866333,4.015834224015044,2.729154348373413
power-plant,14,2.1205525398254395,3.9166603223600474,2.7179079055786133
power-plant,15,2.1210720539093018,3.8580239591432983,2.7265992164611816
power-plant,16,2.0229265689849854,3.763423165149371,2.6908860206604004
power-plant,17,2.125908851623535,3.9117692941455684,2.742858648300171
power-plant,18,2.0943315029144287,4.0275211091675285,2.710649251937866
power-plant,19,2.1681323051452637,4.275723196507161,2.7394511699676514
concrete,0,2.7302699089050293,4.948137823148231,3.251509428024292
concrete,1,2.884650468826294,5.340169320440287,3.0685486793518066
concrete,2,2.7618906497955322,5.09950296560516,3.063094139099121
concrete,3,2.9286298751831055,5.51804322569599,3.1779720783233643
concrete,4,3.367170572280884,6.276148000320246,3.303316354751587
concrete,5,2.0036749839782715,3.8080667453894907,2.7431044578552246
concrete,6,2.9253273010253906,5.868567008678657,3.1191723346710205
concrete,7,2.6457300186157227,5.006056169622259,3.2131714820861816
concrete,8,2.628512144088745,4.995166349495366,3.0236423015594482
concrete,9,2.891777515411377,5.228070735706788,3.111362934112549
concrete,10,2.099198818206787,4.0035137002690755,2.718559741973877
concrete,11,2.526658773422241,5.04861335223797,3.0471689701080322
concrete,12,2.600137948989868,4.996368424513117,2.9449312686920166
concrete,13,2.6130483150482178,4.914612658926466,2.9247629642486572
concrete,14,3.113074541091919,5.945417726565508,3.1244044303894043
concrete,15,2.392213821411133,4.807026710799498,2.8150577545166016
concrete,16,2.80631947517395,5.247508047969148,3.1460962295532227
concrete,17,2.7586700916290283,5.571683525008976,3.1787726879119873
concrete,18,2.8688278198242188,6.147124522293177,2.9926114082336426
concrete,19,2.513942003250122,5.051045775954336,2.874979257583618
yacht,0,0.13815048336982727,0.43910493408081525,-0.5281244516372681
yacht,1,0.22396796941757202,0.6594404368902353,0.007083738688379526
yacht,2,0.18992826342582703,0.4184867643567204,0.09957599639892578
yacht,3,0.27055516839027405,0.7823145289494199,0.0381588451564312
yacht,4,0.19511616230010986,0.626931923956418,-0.23489224910736084
yacht,5,0.2654194235801697,0.9992235865114271,-0.05168803781270981
yacht,6,0.0949629619717598,0.18589378852906685,-0.5316371917724609
yacht,7,0.1884676069021225,0.49834358502478143,-0.1139882281422615
yacht,8,0.1550210863351822,0.43293896628079614,-0.42425596714019775
yacht,9,0.19110767543315887,0.5460716341312866,-0.18599840998649597
yacht,10,0.3792070746421814,1.0508300316133794,0.2969108521938324
yacht,11,0.46048277616500854,1.6004021884164337,0.2376168668270111
yacht,12,0.29064059257507324,0.9581017248881311,0.04692735895514488
yacht,13,0.2619025409221649,0.7120270397404179,-0.07480309158563614
yacht,14,0.32042813301086426,0.9321237906649831,0.1912536323070526
yacht,15,0.17895251512527466,0.5678575010632725,-0.3797283172607422
yacht,16,0.1581452190876007,0.3909132847349281,-0.13212741911411285
yacht,17,0.19728761911392212,0.5652258576421674,-0.07668861001729965
yacht,18,0.5045474171638489,1.5231139793200783,0.2978711724281311
yacht,19,0.47513848543167114,1.2738025820644405,0.4287029802799225
naval-propulsion-plant,0,0.00021776664652861655,0.0003340406170570446,-6.282398700714111
naval-propulsion-plant,1,0.0002113078662659973,0.0003660788599023949,-6.417069911956787
naval-propulsion-plant,2,0.00019838425214402378,0.00031430549336448996,-6.395179748535156
naval-propulsion-plant,3,0.0001570078602526337,0.00023607655682049468,-6.601686954498291
naval-propulsion-plant,4,0.00017947412561625242,0.00029051942215653877,-6.523558616638184
naval-propulsion-plant,5,0.0001587556180311367,0.0002705718300460482,-6.662501811981201
naval-propulsion-plant,6,0.00024145956558641046,0.0004164143783540899,-6.2349371910095215
naval-propulsion-plant,7,0.000164702971233055,0.00026002491955064996,-6.576132774353027
naval-propulsion-plant,8,0.0001962890528375283,0.00031378297863380444,-6.418829917907715
naval-propulsion-plant,9,0.0002491388295311481,0.000468331001558375,-6.285067081451416
naval-propulsion-plant,10,0.0001886541722342372,0.0002698276923393227,-6.410192966461182
naval-propulsion-plant,11,0.00018061950686387718,0.000266850307527043,-6.450897693634033
naval-propulsion-plant,12,0.00025568174896761775,0.00039853043707825805,-6.137361526489258
naval-propulsion-plant,13,0.00023674195108469576,0.00042804596643523967,-6.285749912261963
naval-propulsion-plant,14,0.0001857262832345441,0.00030682301296380875,-6.50151252746582
naval-propulsion-plant,15,0.00021023652516305447,0.00035281901997303986,-6.384276866912842
naval-propulsion-plant,16,0.00017156901594717056,0.00028151531806900037,-6.584431171417236
naval-propulsion-plant,17,0.0001969329168787226,0.00027871838067949656,-6.345729827880859
naval-propulsion-plant,18,0.00025651362375356257,0.0004506380934687058,-6.1913065910339355
naval-propulsion-plant,19,0.00019228430755902082,0.0003197777360128109,-6.505006313323975
energy,0,0.19424015283584595,0.3762026218671255,0.3203163743019104
energy,1,0.2405039370059967,0.5041307939687845,0.8208661079406738
energy,2,0.19579440355300903,0.3621300124590815,0.3404666483402252
energy,3,0.2299826741218567,0.45686878675001097,0.4366101324558258
energy,4,0.2441159039735794,0.4760770670487711,0.6236609220504761
energy,5,0.23025883734226227,0.42484516520964205,0.5533686280250549
energy,6,0.2003588229417801,0.38277762117891717,0.30274498462677
energy,7,0.23821191489696503,0.4510420410148823,0.519658088684082
energy,8,0.26809659600257874,0.5681364795628734,0.6074113845825195
energy,9,0.21174393594264984,0.4686948584866475,0.29019826650619507
energy,10,0.200749471783638,0.3706764886931799,0.3368280231952667
energy,11,0.18455713987350464,0.3585520942445428,0.33213260769844055
energy,12,0.21428392827510834,0.4903155711742177,0.3850680887699127
energy,13,0.20836475491523743,0.39083776401673487,0.40673938393592834
energy,14,0.2310270369052887,0.42485388109221905,0.46879181265830994
energy,15,0.20524190366268158,0.3802052676281939,0.3645797371864319
energy,16,0.26856136322021484,0.5536231992394692,0.6701750159263611
energy,17,0.20479816198349,0.39131085266877863,0.40884795784950256
energy,18,0.24982266128063202,0.5060908550145496,0.5565586686134338
energy,19,0.26008889079093933,0.49892063164344763,0.5849223732948303
protein-tertiary-structure,0,2.0352847576141357,4.139330161265221,2.3913190364837646
protein-tertiary-structure,1,1.9640398025512695,4.07720024761243,2.3647632598876953
protein-tertiary-structure,2,1.7321879863739014,3.721727861879891,2.198701858520508
protein-tertiary-structure,3,1.7448885440826416,3.721447391112019,2.219316005706787
protein-tertiary-structure,4,1.7388721704483032,3.759101503845159,2.187711477279663
