dataset,split,crps,rmse,nll
kin8nm,0,0.037259675562381744,0.06743363868465715,-1.3020846843719482
kin8nm,1,0.03889825940132141,0.0707612288918993,-1.2584052085876465
kin8nm,2,0.03635669872164726,0.06599705155494094,-1.3347971439361572
kin8nm,3,0.03728031739592552,0.06757313346068448,-1.3068761825561523
kin8nm,4,0.036288127303123474,0.06570631592131386,-1.3446828126907349
kin8nm,5,0.03831944987177849,0.06972741706174877,-1.2852261066436768
kin8nm,6,0.037262119352817535,0.06893015376074581,-1.3083761930465698
kin8nm,7,0.036048877984285355,0.06492247341353034,-1.345129370689392
kin8nm,8,0.03603820875287056,0.06570326843654294,-1.356297254562378
kin8nm,9,0.03692407160997391,0.06725462177766954,-1.3270846605300903
kin8nm,10,0.03695760667324066,0.06696475999527957,-1.3210954666137695
kin8nm,11,0.03695936128497124,0.06658418392305801,-1.300541639328003
kin8nm,12,0.038655444979667664,0.07040873207313278,-1.2741185426712036
kin8nm,13,0.035500094294548035,0.06514058366144214,-1.354404330253601
kin8nm,14,0.03697572275996208,0.06764115690496711,-1.321965217590332
kin8nm,15,0.035894278436899185,0.06480353283097776,-1.3412907123565674
kin8nm,16,0.03517528623342514,0.06423108550909304,-1.3743765354156494
kin8nm,17,0.037154603749513626,0.06753560724239673,-1.3228178024291992
kin8nm,18,0.037016112357378006,0.06763076082933497,-1.3149317502975464
kin8nm,19,0.03521177917718887,0.06402588981577415,-1.3631513118743896
bostonHousing,0,1.269378900527954,2.4642350643789337,2.1983160972595215
bostonHousing,1,1.5648133754730225,2.8537447169652252,2.5075771808624268
bostonHousing,2,1.5906866788864136,3.0006763967296814,2.4428114891052246
bostonHousing,3,1.3640598058700562,2.4060055497090427,2.4723122119903564
bostonHousing,4,1.4253883361816406,2.99182891689086,2.220693588256836
bostonHousing,5,1.2155758142471313,2.195220836748487,2.2017791271209717
bostonHousing,6,1.2285162210464478,2.2432758733561804,2.1929361820220947
bostonHousing,7,1.5722689628601074,3.35005876290324,2.4642014503479004
bostonHousing,8,1.885345697402954,3.449624060451699,2.7434394359588623
bostonHousing,9,2.1247591972351074,5.416100144715558,2.5181634426116943
bostonHousing,10,1.6100674867630005,3.0893193124193092,2.523505687713623
bostonHousing,11,1.1365461349487305,2.2122818057989453,2.092406988143921
bostonHousing,12,1.200280785560608,2.122203445296025,2.1911749839782715
