dataset,split,crps,rmse,nll
naval-propulsion-plant,0,0.0001922089431900531,0.0003789367998765735,-6.559308052062988
naval-propulsion-plant,1,0.00016560513176955283,0.0002662537814200216,-6.594674110412598
naval-propulsion-plant,2,0.0001337876165052876,0.00023531073570470595,-6.88592004776001
naval-propulsion-plant,3,0.00019443771452642977,0.000303370064467916,-6.42825174331665
naval-propulsion-plant,4,0.00016772047092672437,0.0002965662508802147,-6.605423927307129
naval-propulsion-plant,5,0.00016996593330986798,0.0003097189373868426,-6.705164432525635
naval-propulsion-plant,6,0.0002513522340450436,0.0004490307913191588,-6.266412734985352
naval-propulsion-plant,7,0.00021434974041767418,0.0003678251260980862,-6.384583950042725
naval-propulsion-plant,8,0.0001612370542716235,0.00029230967370470453,-6.6846489906311035
naval-propulsion-plant,9,0.0001703696616459638,0.0003035967364864002,-6.632965564727783
naval-propulsion-plant,10,0.00020895655325148255,0.0003583525031747586,-6.468648433685303
naval-propulsion-plant,11,0.00014795546303503215,0.00028216545470501184,-6.857452869415283
naval-propulsion-plant,12,0.00019101958605460823,0.0003476023508437091,-6.549020290374756
naval-propulsion-plant,13,0.00017492719052825123,0.0002917152278518529,-6.576144218444824
naval-propulsion-plant,14,0.0001847188250394538,0.00032137992065287685,-6.51067590713501
naval-propulsion-plant,15,0.0001626890734769404,0.0002786602883371296,-6.694028377532959
naval-propulsion-plant,16,0.00016412958211731166,0.00026813072437094365,-6.612123966217041
naval-propulsion-plant,17,0.00014742897474206984,0.0002425400079531102,-6.7398152351379395
naval-propulsion-plant,18,0.0001718691928545013,0.0002948870029775829,-6.590134143829346
naval-propulsion-plant,19,0.00013609287270810455,0.000222383499843834,-6.824509143829346
energy,0,0.1872694045305252,0.3694678778474741,0.23665742576122284
energy,1,0.280800461769104,0.5750991922320134,0.7609772086143494
energy,2,0.17311419546604156,0.3290216365847801,0.20722489058971405
energy,3,0.23298510909080505,0.4674402535606469,0.5262215733528137
energy,4,0.2518286406993866,0.4851799859277484,0.596735954284668
energy,5,0.20582719147205353,0.40128604040768956,0.3474148213863373
energy,6,0.20351728796958923,0.4072072415605421,0.3012009263038635
energy,7,0.2449052780866623,0.4713900606879768,0.49617013335227966
energy,8,0.23132959008216858,0.5010134737274033,0.5851679444313049
energy,9,0.23359940946102142,0.4771208540836505,0.3800957202911377
energy,10,0.22246921062469482,0.41108150569786084,0.46446385979652405
energy,11,0.2176596224308014,0.42727190212229105,0.4356997013092041
energy,12,0.17341263592243195,0.4253534565250303,0.5279802680015564
energy,13,0.19869744777679443,0.383515724124612,0.34062039852142334
energy,14,0.23043181002140045,0.4175676042963933,0.5329896211624146
energy,15,0.1740979552268982,0.31773761577843457,0.21452128887176514
energy,16,0.27334851026535034,0.5586798274802909,0.7870715260505676
energy,17,0.20757855474948883,0.39896255379711204,0.4010801315307617
energy,18,0.25237613916397095,0.5108005060047789,0.5639658570289612
energy,19,0.25945964455604553,0.487467568492503,0.5475391745567322
protein-tertiary-structure,0,1.8251539468765259,3.7753859518449477,2.288109302520752
protein-tertiary-structure,1,1.8052141666412354,3.7558042747355818,2.288498640060425
protein-tertiary-structure,2,1.8285332918167114,3.776135982344031,2.29419207572937
protein-tertiary-structure,3,1.8142210245132446,3.760205940125913,2.2860031127929688
protein-tertiary-structure,4,1.8205608129501343,3.7973269597823345,2.286465644836426
