dataset,split,crps,rmse,nll
kin8nm,0,0.03704855591058731,0.0673776949445709,-1.3155940771102905
kin8nm,1,0.03786354511976242,0.06952538599511023,-1.2998727560043335
kin8nm,2,0.037546295672655106,0.06736833651855761,-1.2699376344680786
kin8nm,3,0.03595593199133873,0.06436287818477346,-1.32467520236969
kin8nm,4,0.039054132997989655,0.07063341748345918,-1.2604426145553589
kin8nm,5,0.03731871396303177,0.06814622345012589,-1.3102399110794067
kin8nm,6,0.03870260715484619,0.07111639183657043,-1.2674124240875244
kin8nm,7,0.04182904586195946,0.07546106356124388,-1.1591484546661377
kin8nm,8,0.038880929350852966,0.07185425173824565,-1.2806211709976196
kin8nm,9,0.039849959313869476,0.07332238574950611,-1.2227091789245605
kin8nm,10,0.0392494760453701,0.07168850298835068,-1.2528495788574219
kin8nm,11,0.047044601291418076,0.08852140519712397,-1.0443150997161865
kin8nm,12,0.04133098945021629,0.07491290019322454,-1.1862703561782837
kin8nm,13,0.03697701543569565,0.06707539437514325,-1.3060203790664673
kin8nm,14,0.037062834948301315,0.06721633927049431,-1.3126851320266724
kin8nm,15,0.04073861241340637,0.07338073976940573,-1.2053567171096802
kin8nm,16,0.045330971479415894,0.08254251780681705,-1.0791101455688477
kin8nm,17,0.0435459204018116,0.07960985084369018,-1.118277668952942
kin8nm,18,0.03994133323431015,0.07323350854950762,-1.2444208860397339
kin8nm,19,0.03508482873439789,0.06408108639332996,-1.3762786388397217
bostonHousing,0,1.294480323791504,2.50712409627662,2.2273025512695312
bostonHousing,1,1.3768702745437622,2.5448061725725073,2.3135414123535156
bostonHousing,2,1.2210506200790405,2.18881828911792,2.2057814598083496
bostonHousing,3,1.404374361038208,2.4501305058811886,2.4012703895568848
bostonHousing,4,1.5004544258117676,3.6583972070863076,2.196110725402832
bostonHousing,5,1.3032917976379395,2.3665725362442243,2.2621309757232666
bostonHousing,6,1.1895906925201416,2.1241956198170637,2.2193973064422607
bostonHousing,7,1.4030364751815796,2.869318614448082,2.302110433578491
bostonHousing,8,1.7476950883865356,3.042286552771985,2.644512176513672
bostonHousing,9,1.9297759532928467,4.915180412698997,2.4699978828430176
bostonHousing,10,1.8585280179977417,3.6003256968350814,2.6100120544433594
bostonHousing,11,1.2383811473846436,2.49499726427192,2.139164924621582
bostonHousing,12,1.1649726629257202,2.0776301203442515,2.131865978240967
bostonHousing,13,1.7434362173080444,3.7499201448203263,2.432048797607422
bostonHousing,14,1.0850460529327393,2.0370623253045776,2.0397555828094482
bostonHousing,15,1.228621244430542,2.3703962176732745,2.145958423614502
bostonHousing,16,1.8758419752120972,3.635828091459294,2.6475024223327637
bostonHousing,17,1.431731939315796,2.967985355886027,2.3515725135803223
bostonHousing,18,1.3215436935424805,2.433295805741868,2.206718921661377
bostonHousing,19,2.395582675933838,5.535742018669731,2.7037107944488525
wine-quality-red,0,0.34776315093040466,0.6373400085369326,0.9432207942008972
wine-quality-red,1,0.34277719259262085,0.6270024883290855,0.9038190841674805
wine-quality-red,2,0.38661298155784607,0.724154059392172,1.174602746963501
wine-quality-red,3,0.34101876616477966,0.6507971927663753,0.844261646270752
wine-quality-red,4,0.3140014111995697,0.5753700755089045,0.7776663899421692
wine-quality-red,5,0.3588690757751465,0.6580434316821081,1.0134940147399902
