dataset,split,crps,rmse,nll
power-plant,13,2.007988929748535,3.8471746307869243,2.622438430786133
power-plant,14,1.9215757846832275,3.602281477982898,2.6032443046569824
power-plant,15,1.8946789503097534,3.5101282169148935,2.604478359222412
power-plant,16,1.878186821937561,3.55941987314984,2.614567518234253
power-plant,17,1.8130319118499756,3.4773409197008815,2.540142297744751
power-plant,18,1.9009300470352173,3.7777719185976952,2.580907106399536
power-plant,19,1.996541976928711,4.051140264421439,2.643204927444458
concrete,0,2.9756102561950684,5.8016886916487245,3.3827459812164307
concrete,1,3.1748828887939453,6.16439234403452,3.1089541912078857
concrete,2,2.36014723777771,4.630116493621606,2.9010071754455566
concrete,3,2.776216745376587,5.28697968215747,3.126600503921509
concrete,4,3.1361498832702637,6.104673015263882,3.252824306488037
concrete,5,2.303335189819336,4.619343159209346,2.7785372734069824
concrete,6,3.1198182106018066,6.169379625586321,3.1612765789031982
concrete,7,2.433889627456665,4.991722694214155,2.93660306930542
concrete,8,2.349379539489746,4.604945650556592,2.929262399673462
concrete,9,2.7218000888824463,5.044051664990822,3.040959358215332
concrete,10,2.299268960952759,4.315885900832967,2.8299899101257324
concrete,11,2.5280370712280273,4.967305867241855,2.920989513397217
concrete,12,2.1274471282958984,4.129652462946692,2.8663501739501953
concrete,13,2.2466046810150146,4.256723807202058,2.7739195823669434
concrete,14,2.9902942180633545,5.9607826302784845,3.0167858600616455
concrete,15,2.1434972286224365,4.591949940624587,2.7327725887298584
concrete,16,2.5110607147216797,4.932516939469575,3.002302408218384
concrete,17,2.628321409225464,5.138557922886096,2.9266674518585205
concrete,18,2.7362191677093506,5.67674630474169,2.8881421089172363
concrete,19,2.443995714187622,4.830071411868566,2.8952853679656982
yacht,0,0.20614388585090637,0.5682372653522744,0.4337385892868042
yacht,1,0.205205500125885,0.669756387895833,0.5057924389839172
yacht,2,0.24747444689273834,0.6490720149276273,0.5225170254707336
yacht,3,0.3559506833553314,1.0438683448445059,0.7292783260345459
yacht,4,0.31430569291114807,1.0411073454625133,0.6186438798904419
yacht,5,0.3552932143211365,1.299426819913443,0.6265921592712402
yacht,6,0.23165850341320038,0.4687475999134926,0.5477982759475708
yacht,7,0.24113507568836212,0.7565185668996524,0.6494436860084534
yacht,8,0.18717125058174133,0.4288055732566807,0.4851014316082001
yacht,9,0.15967291593551636,0.4305323531280737,0.38279950618743896
yacht,10,0.2790803015232086,0.558717727241154,0.6842518448829651
yacht,11,0.4869419038295746,1.7768085721990396,1.0962496995925903
yacht,12,0.35287144780158997,1.148737031450426,0.5596396327018738
yacht,13,0.24383699893951416,0.8816687677883599,0.2772536277770996
yacht,14,0.3854581117630005,1.182442284399399,0.5734533071517944
yacht,15,0.19992469251155853,0.3326961255665467,0.7809336185455322
yacht,16,0.2628435790538788,0.8325118704971947,0.7724248170852661
yacht,17,0.26631322503089905,0.909535306716048,0.5937291979789734
yacht,18,0.5935708284378052,1.7547623683756053,0.7421132922172546
yacht,19,0.4358633756637573,1.1576280372282386,0.8748721480369568
naval-propulsion-plant,0,0.00028393667889758945,0.0004664019540269233,-5.687304496765137
naval-propulsion-plant,1,0.00027248315745964646,0.0004747417424204792,-5.99450159072876
naval-propulsion-plant,2,0.00024038828269112855,0.0004000549554899845,-6.0544891357421875
naval-propulsion-plant,3,0.0001644212898099795,0.00025457970643286094,-6.27099609375
naval-propulsion-plant,4,0.0002075197990052402,0.00036205970987188954,-5.976757526397705
naval-propulsion-plant,5,0.00023162765137385577,0.00035891745437331316,-5.89772367477417
naval-propulsion-plant,6,0.00030426017474383116,0.0006067637843408213,-5.828207492828369
naval-propulsion-plant,7,0.00020590033091139048,0.000331769690182607,-6.1360039710998535
naval-propulsion-plant,8,0.00031153715099208057,0.0005344188215887851,-5.587970733642578
naval-propulsion-plant,9,0.00022218078083824366,0.0003262432558273021,-5.978019714355469
naval-propulsion-plant,10,0.00022019054449629039,0.00036502639730302784,-5.9824323654174805
naval-propulsion-plant,11,0.0002668950182851404,0.0004145790773316147,-5.798590183258057
naval-propulsion-plant,12,0.00022269622422754765,0.0002897638104273185,-5.908196449279785
naval-propulsion-plant,13,0.00023831819999031723,0.00041043941897365126,-5.853017330169678
naval-propulsion-plant,14,0.00020313021377660334,0.00030706839033702363,-6.237234592437744
naval-propulsion-plant,15,0.00023525064170826226,0.0003981279386729768,-5.699610710144043
naval-propulsion-plant,16,0.0002119630662491545,0.0003871718058582162,-6.037455081939697
naval-propulsion-plant,17,0.00020260580640751868,0.000282390552953134,-5.88582181930542
naval-propulsion-plant,18,0.0002094680385198444,0.00033747475075653863,-6.024777889251709
naval-propulsion-plant,19,0.00022974777675699443,0.00035373478098820615,-5.854106903076172
energy,0,0.17910990118980408,0.36179741978218183,0.5123127698898315
energy,1,0.25295203924179077,0.5247320138339564,0.7239716649055481
energy,2,0.2490045577287674,0.5098388443902856,0.6706764101982117
energy,3,0.22990266978740692,0.4562382298087896,0.4754253327846527
energy,4,0.2728615701198578,0.540490815152549,0.817847728729248
energy,5,0.23557966947555542,0.47347428333170427,0.5067418217658997
energy,6,0.2569558918476105,0.49947066898164666,0.6162822246551514
energy,7,0.2902410924434662,0.6254363205922339,0.8009771704673767
energy,8,0.2492648959159851,0.5318521004755391,0.8046483397483826
energy,9,0.3235202133655548,0.7961738343991902,0.7541791200637817
energy,10,0.23509691655635834,0.4408279783353919,0.6101841926574707
energy,11,0.21538633108139038,0.4135579507954294,0.5651002526283264
energy,12,0.22829100489616394,0.5069847403003669,0.5565797090530396
energy,13,0.20969152450561523,0.4454858174929696,0.5631975531578064
energy,14,0.21406733989715576,0.41745746393008815,0.5114848017692566
energy,15,0.22578519582748413,0.45828721688642665,0.6339676380157471
energy,16,0.2809509336948395,0.5925473531479626,0.7200556993484497
energy,17,0.2527204751968384,0.5319671558642405,0.6349458694458008
energy,18,0.2980666160583496,0.7168397812643867,0.6512883901596069
energy,19,0.265752375125885,0.52819464523399,0.6553590297698975
protein-tertiary-structure,0,1.825993299484253,3.8955161361624535,2.2191596031188965
protein-tertiary-structure,1,1.7612651586532593,3.8041195925376234,2.1985042095184326
protein-tertiary-structure,2,1.8387311697006226,3.9124662452679804,2.2497241497039795
protein-tertiary-structure,3,1.7761034965515137,3.824117626064993,2.216383934020996
protein-tertiary-structure,4,1.7838220596313477,3.8603548975842537,2.202960968017578
