dataset,split,crps,rmse,nll
kin8nm,0,0.036668747663497925,0.06635414210867514,-1.3289356231689453
kin8nm,1,0.037640735507011414,0.06815486015134066,-1.2983070611953735
kin8nm,2,0.035893071442842484,0.06512583451505179,-1.3408054113388062
kin8nm,3,0.03582795336842537,0.06424618502759014,-1.3412132263183594
kin8nm,4,0.03655063733458519,0.06627889299473393,-1.3182780742645264
kin8nm,5,0.037520524114370346,0.06811503270163811,-1.2956897020339966
kin8nm,6,0.03653504699468613,0.06744639534259404,-1.3243440389633179
kin8nm,7,0.03496460244059563,0.06267968440540225,-1.3707655668258667
kin8nm,8,0.03542933240532875,0.0642807055915289,-1.3638890981674194
kin8nm,9,0.03550683706998825,0.06500686487181788,-1.3668644428253174
kin8nm,10,0.03534241393208504,0.06347263397384498,-1.3685879707336426
kin8nm,11,0.03625668212771416,0.06719368154899091,-1.3428210020065308
kin8nm,12,0.03783116117119789,0.06877031446106795,-1.2895597219467163
kin8nm,13,0.03453600034117699,0.0631290607279371,-1.386399745941162
kin8nm,14,0.03727557137608528,0.06801672960287476,-1.3104019165039062
kin8nm,15,0.03527131676673889,0.06389973872504263,-1.3575717210769653
kin8nm,16,0.03559885546565056,0.06495520079532585,-1.3595771789550781
kin8nm,17,0.036044877022504807,0.06573608524812495,-1.3531460762023926
kin8nm,18,0.037353284657001495,0.06790211880955023,-1.3046094179153442
kin8nm,19,0.0349918007850647,0.06422877641241818,-1.3692641258239746
bostonHousing,0,1.2097479104995728,2.3064391640099795,2.181521415710449
bostonHousing,1,1.459099292755127,2.6922298771229016,2.424753427505493
bostonHousing,2,1.3203115463256836,2.4219437127979306,2.241541624069214
bostonHousing,3,1.2124816179275513,2.2039019790494443,2.179663896560669
bostonHousing,4,1.4636375904083252,3.4250703289301487,2.236992597579956
bostonHousing,5,1.2609132528305054,2.2954651534473176,2.2218375205993652
bostonHousing,6,1.1074761152267456,1.9798867839657872,2.0992183685302734
bostonHousing,7,1.3096622228622437,2.6345976711665133,2.2554919719696045
bostonHousing,8,1.8495655059814453,3.3067024887615952,2.7703630924224854
bostonHousing,9,2.0574324131011963,5.588136722888176,2.5174801349639893
bostonHousing,10,1.8607549667358398,3.570477838673692,2.7863049507141113
bostonHousing,11,1.055888056755066,2.1408666766658544,2.043224334716797
bostonHousing,12,1.2297430038452148,2.231086498435454,2.237741470336914
bostonHousing,13,1.7836565971374512,3.925722097074559,2.441997766494751
bostonHousing,14,1.3040786981582642,2.4010425051827666,2.188624620437622
bostonHousing,15,1.0825722217559814,1.9749873824863349,2.06400728225708
bostonHousing,16,1.7443352937698364,3.1506928726389303,2.6387760639190674
bostonHousing,17,1.6021853685379028,3.281829928057939,2.482755422592163
bostonHousing,18,1.3596436977386475,2.5538174608817754,2.2243268489837646
bostonHousing,19,2.3514657020568848,5.283902376900361,2.729214668273926
wine-quality-red,0,0.3532392978668213,0.6532608940349006,0.9173521399497986
wine-quality-red,1,0.3487606942653656,0.6309949180093082,0.9423020482063293
wine-quality-red,2,0.40128976106643677,0.7384015343585041,1.1994084119796753
wine-quality-red,3,0.346393883228302,0.6509971883203287,0.8182867169380188
wine-quality-red,4,0.30933883786201477,0.5775931721619258,0.702629566192627
wine-quality-red,5,0.3673013150691986,0.6668256604820181,0.9671201109886169
wine-quality-red,6,0.3682281970977783,0.6824467655003222,0.8847595453262329
wine-quality-red,7,0.3901214003562927,0.6993139404628427,1.1325414180755615
wine-quality-red,8,0.30770066380500793,0.5559380363731949,0.7841581702232361
wine-quality-red,9,0.3594279885292053,0.6443190485419553,1.007813811302185
wine-quality-red,10,0.36992716789245605,0.6761812558727206,0.9913089871406555
wine-quality-red,11,0.38893675804138184,0.6826479008522692,1.0061346292495728
wine-quality-red,12,0.3639162480831146,0.6775545876671479,0.9644756317138672
wine-quality-red,13,0.34014788269996643,0.6333429209292993,0.8544386029243469
wine-quality-red,14,0.33874383568763733,0.6263438559154613,0.8603222966194153
wine-quality-red,15,0.3227078914642334,0.5800835708722165,0.8677563071250916
wine-quality-red,16,0.3284105360507965,0.6081086474314581,0.7617025375366211
wine-quality-red,17,0.33588606119155884,0.6099031555969795,0.9718829989433289
wine-quality-red,18,0.35171791911125183,0.6434935568225366,0.8497291803359985
wine-quality-red,19,0.3622117340564728,0.6615035399560647,0.9542511105537415
power-plant,0,2.1073601245880127,4.068738871147534,2.7161636352539062
power-plant,1,1.8777499198913574,3.484664973351307,2.608236074447632
power-plant,2,1.9792839288711548,3.833504272187891,2.647305727005005
power-plant,3,2.056478977203369,4.077611196605031,2.6771230697631836
power-plant,4,2.0965800285339355,3.9784000850000147,2.6969833374023438
power-plant,5,2.007477283477783,3.849982690152975,2.655599355697632
power-plant,6,1.9555951356887817,3.681226534031944,2.6327061653137207
power-plant,7,1.9574761390686035,3.5992584471420956,2.664114236831665
power-plant,8,2.0429575443267822,4.034407214709081,2.691458225250244
power-plant,9,2.0102345943450928,3.72267392645659,2.6743764877319336
power-plant,10,1.998987078666687,3.7493187603466063,2.652585029602051
power-plant,11,2.1238441467285156,4.123188661480236,2.7106242179870605
power-plant,12,1.9117094278335571,3.587438996224987,2.614011287689209
power-plant,13,2.0711982250213623,3.9399866396295034,2.693666696548462
power-plant,14,2.039806842803955,3.81269260607871,2.6752328872680664
power-plant,15,2.0712890625,3.8068042169985072,2.7013742923736572
power-plant,16,1.9123947620391846,3.6473894268006677,2.6171047687530518
power-plant,17,1.931578516960144,3.648764095351048,2.6207926273345947
power-plant,18,2.0253818035125732,3.956379029880248,2.6676971912384033
power-plant,19,2.0450596809387207,4.130237144700042,2.65864634513855
concrete,0,2.877584457397461,5.515367021011824,3.1075873374938965
concrete,1,3.3281896114349365,6.164836646373109,3.1596221923828125
concrete,2,2.5710031986236572,4.946307089830179,3.0790538787841797
concrete,3,3.1650707721710205,5.766966294165166,3.2286484241485596
concrete,4,3.4210057258605957,6.401516091064691,3.332484483718872
concrete,5,2.4167568683624268,4.967415300481333,2.834367275238037
concrete,6,3.043947219848633,6.213678947354056,3.2257578372955322
concrete,7,2.698512315750122,5.392613671616363,3.150871753692627
concrete,8,2.989722490310669,5.497440783089366,3.2105374336242676
concrete,9,2.7676174640655518,5.044055635440391,3.0423507690429688
concrete,10,2.2828094959259033,4.26185681812611,2.7970752716064453
concrete,11,2.9497485160827637,5.705073778777016,3.045010566711426
concrete,12,2.3996596336364746,4.79759265613385,2.816831111907959
concrete,13,2.670987367630005,5.083496445503842,2.9303975105285645
concrete,14,3.0691356658935547,5.805961294562261,3.183074712753296
concrete,15,2.6568751335144043,5.118429298275528,2.925717353820801
concrete,16,3.0748703479766846,5.607729189539024,3.230785846710205
concrete,17,2.3917956352233887,5.0886765003073515,2.9432737827301025
concrete,18,3.0265491008758545,6.150127639066253,3.1443045139312744
concrete,19,2.5423355102539062,5.302252546307026,3.1628918647766113
yacht,0,0.1864008754491806,0.5634204962222749,-0.2174772173166275
yacht,1,0.19850711524486542,0.5281491099164389,-0.06665126234292984
yacht,2,0.12019553780555725,0.2651683725250835,-0.28145885467529297
yacht,3,0.4313434362411499,1.490069258955561,0.3791710138320923
yacht,4,0.21140101552009583,0.6308488402062777,-0.27050137519836426
yacht,5,0.3772082030773163,1.4154560956758817,0.12359961867332458
yacht,6,0.10870520770549774,0.23434742924332375,-0.37033411860466003
yacht,7,0.16142161190509796,0.3234358031924055,-0.044688254594802856
yacht,8,0.16299010813236237,0.342239159120467,-0.07593653351068497
yacht,9,0.12819191813468933,0.35060453232780453,-0.4664193391799927
yacht,10,0.32293933629989624,0.9369466738167458,0.21664883196353912
yacht,11,0.4110282361507416,1.428783693892503,0.22212450206279755
yacht,12,0.30274057388305664,0.9830963670910445,0.032636888325214386
yacht,13,0.38169214129447937,1.0630763678441513,0.2634887099266052
yacht,14,0.39989763498306274,1.192676554871479,0.25243115425109863
